"3Vr3zh0r7ALn8VLqCiRR10,""Stargazing"",""Myles Smith"",""22"",""-2"",""28"",""CA"",""2024-05-12"",""71"",""False"",""172533"",""Stargazing"",""2024-05-10"",""0.635"",""0.601"",""1"",""-6.129"",""0"",""0.0295"",""0.246"",""0.0"",""0.11"",""0.332"",""123.994"",""4""";;
"51eSHglvG1RJXtL3qI5trr,""Slow It Down"",""Benson Boone"",""23"",""-4"",""-1"",""CA"",""2024-05-12"",""89"",""False"",""161831"",""Fireworks & Rollerblades"",""2024-04-05"",""0.432"",""0.583"",""8"",""-4.682"",""1"",""0.0687"",""0.174"",""0.0"",""0.0933"",""0.544"",""181.489"",""4""";;
"4pkb8SbRGeHAvdb87v9rpf,""Miles On It"",""Marshmello, Kane Brown"",""24"",""2"",""26"",""CA"",""2024-05-12"",""77"",""False"",""168355"",""Miles On It"",""2024-05-03"",""0.634"",""0.761"",""5"",""-4.752"",""1"",""0.0472"",""0.00537"",""0.0"",""0.549"",""0.785"",""129.963"",""4""";;
"3eh51r6rFWAlGQRlHx9QnQ,""Push Ups"",""Drake"",""25"",""-1"",""-13"",""CA"",""2024-05-12"",""91"",""True"",""232774"",""Push Ups"",""2024-04-19"",""0.598"",""0.696"",""2"",""-4.789"",""1"",""0.112"",""0.0153"",""0.0"",""0.219"",""0.209"",""91.057"",""4""";;
"3WMj8moIAXJhHsyLaqIIHI,""Something in the Orange"",""Zach Bryan"",""26"",""6"",""10"",""CA"",""2024-05-12"",""88"",""False"",""228013"",""Something in the Orange"",""2022-04-22"",""0.369"",""0.192"",""4"",""-12.151"",""0"",""0.04"",""0.555"",""8.35e-06"",""0.0954"",""0.148"",""175.212"",""3""";;
"3Pbp7cUCx4d3OAkZSCoNvn,""Scared To Start"",""Michael Marcagi"",""27"",""0"",""0"",""CA"",""2024-05-12"",""91"",""False"",""159636"",""Scared To Start"",""2024-01-12"",""0.527"",""0.551"",""7"",""-11.258"",""1"",""0.0345"",""0.384"",""2.75e-06"",""0.403"",""0.443"",""148.035"",""4""";;
"3qhlB30KknSejmIvZZLjOD,""End of Beginning"",""Djo"",""28"",""2"",""-7"",""CA"",""2024-05-12"",""98"",""False"",""159245"",""DECIDE"",""2022-09-16"",""0.689"",""0.454"",""2"",""-7.643"",""1"",""0.0584"",""0.0351"",""0.00259"",""0.0707"",""0.912"",""159.982"",""4""";;
"6XjDF6nds4DE2BBbagZol6,""Gata Only"",""FloyyMenor, Cris Mj"",""29"",""6"",""6"",""CA"",""2024-05-12"",""98"",""True"",""222000"",""Gata Only"",""2024-02-02"",""0.791"",""0.499"",""8"",""-8.472"",""0"",""0.0509"",""0.446"",""2.41e-05"",""0.0899"",""0.669"",""99.986"",""4""";;
"36t6frENUtCYKuZus6aYDO,""Who’s Afraid of Little Old Me?"",""Taylor Swift"",""30"",""-2"",""-7"",""CA"",""2024-05-12"",""84"",""False"",""334084"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.606"",""0.338"",""0"",""-10.555"",""1"",""0.048"",""0.315"",""0.0"",""0.106"",""0.238"",""119.88"",""4""";;
"1Lo0QY9cvc8sUB2vnIOxDT,""Fast Car"",""Luke Combs"",""31"",""14"",""9"",""CA"",""2024-05-12"",""86"",""False"",""265493"",""Gettin' Old"",""2023-03-24"",""0.712"",""0.603"",""8"",""-5.52"",""1"",""0.0262"",""0.186"",""0.0"",""0.115"",""0.67"",""97.994"",""4""";;
"4S8PxReB1UiDR2F5x1lyIR,""meet the grahams"",""Kendrick Lamar"",""32"",""-7"",""18"",""CA"",""2024-05-12"",""86"",""True"",""392138"",""meet the grahams"",""2024-05-03"",""0.479"",""0.802"",""5"",""-6.252"",""1"",""0.309"",""0.55"",""0.00045"",""0.11"",""0.602"",""74.98"",""4""";;
"0WbMK4wrZ1wFSty9F7FCgu,""Good Luck, Babe!"",""Chappell Roan"",""33"",""-2"",""-3"",""CA"",""2024-05-12"",""90"",""False"",""218423"",""Good Luck, Babe!"",""2024-04-05"",""0.7"",""0.582"",""11"",""-5.96"",""0"",""0.0356"",""0.0502"",""0.0"",""0.0881"",""0.785"",""116.712"",""4""";;
"1bjeWoagtHmUKputLVyDxQ,""Saturn"",""SZA"",""34"",""-1"",""-1"",""CA"",""2024-05-12"",""93"",""False"",""186191"",""Saturn"",""2024-02-22"",""0.411"",""0.619"",""1"",""-6.834"",""1"",""0.0368"",""0.62"",""0.0"",""0.11"",""0.337"",""177.937"",""4""";;
"0eBFgRxyVSeuT4iyrbukdn,""Where the Wild Things Are"",""Luke Combs"",""35"",""15"",""12"",""CA"",""2024-05-12"",""86"",""False"",""239533"",""Gettin' Old"",""2023-03-24"",""0.708"",""0.731"",""3"",""-4.872"",""1"",""0.0345"",""0.0189"",""4.47e-06"",""0.129"",""0.379"",""116.975"",""4""";;
"0PAcdVzhPO4gq1Iym9ESnK,""Thinkin’ Bout Me"",""Morgan Wallen"",""36"",""-7"",""10"",""CA"",""2024-05-12"",""86"",""False"",""177387"",""One Thing At A Time"",""2023-03-03"",""0.659"",""0.789"",""3"",""-5.723"",""0"",""0.0293"",""0.487"",""0.0"",""0.115"",""0.468"",""139.982"",""4""";;
"7wLShogStyDeZvL0a6daN5,""TEXAS HOLD 'EM"",""Beyoncé"",""37"",""13"",""2"",""CA"",""2024-05-12"",""86"",""True"",""233456"",""COWBOY CARTER"",""2024-03-29"",""0.727"",""0.711"",""2"",""-6.549"",""1"",""0.078"",""0.582"",""0.0"",""0.158"",""0.375"",""110.012"",""4""";;
"3Vevii7qKqrmW8CcyzBHDl,""So Long, London"",""Taylor Swift"",""38"",""-4"",""-14"",""CA"",""2024-05-12"",""85"",""False"",""262974"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.423"",""0.533"",""9"",""-11.388"",""1"",""0.322"",""0.73"",""0.00264"",""0.0816"",""0.248"",""160.218"",""4""";;
"1BxfuPKGuaTgP7aM0Bbdwr,""Cruel Summer"",""Taylor Swift"",""39"",""11"",""2"",""CA"",""2024-05-12"",""94"",""False"",""178426"",""Lover"",""2019-08-23"",""0.552"",""0.702"",""9"",""-5.707"",""1"",""0.157"",""0.117"",""2.06e-05"",""0.105"",""0.564"",""169.994"",""4""";;
"5og4Qzt92jJzVDkOtSEilb,""But Daddy I Love Him"",""Taylor Swift"",""40"",""-4"",""-8"",""CA"",""2024-05-12"",""84"",""True"",""340428"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.521"",""0.72"",""4"",""-7.684"",""1"",""0.104"",""0.384"",""0.0"",""0.135"",""0.438"",""79.943"",""4""";;
"42VsgItocQwOQC3XWZ8JNA,""FE!N (feat. Playboi Carti)"",""Travis Scott, Playboi Carti"",""41"",""-1"",""1"",""CA"",""2024-05-12"",""92"",""True"",""191700"",""UTOPIA"",""2023-07-28"",""0.569"",""0.882"",""3"",""-2.777"",""0"",""0.06"",""0.0316"",""0.0"",""0.142"",""0.201"",""148.038"",""4""";;
"3w0w2T288dec0mgeZZqoNN,""CARNIVAL"",""¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"",""42"",""-3"",""-11"",""CA"",""2024-05-12"",""93"",""True"",""264324"",""VULTURES 1"",""2024-02-09"",""0.594"",""0.811"",""1"",""-5.746"",""1"",""0.159"",""0.189"",""0.0"",""0.339"",""0.311"",""148.144"",""4""";;
"7fveJ3pk1eSfxBdVkzdXZ0,""Cowgirls (feat. ERNEST)"",""Morgan Wallen, ERNEST"",""43"",""5"",""2"",""CA"",""2024-05-12"",""84"",""False"",""181621"",""One Thing At A Time"",""2023-03-03"",""0.621"",""0.779"",""8"",""-3.777"",""1"",""0.0361"",""0.216"",""8.62e-06"",""0.165"",""0.399"",""172.037"",""4""";;
"3rUGC1vUpkDG9CZFHMur1t,""greedy"",""Tate McRae"",""44"",""-2"",""-7"",""CA"",""2024-05-12"",""95"",""True"",""131872"",""greedy"",""2023-09-15"",""0.749"",""0.729"",""6"",""-3.19"",""0"",""0.0321"",""0.261"",""0.0"",""0.113"",""0.816"",""111.004"",""1""";;
"28drn6tQo95MRvO0jQEo5C,""Type Shit"",""Future, Metro Boomin, Travis Scott, Playboi Carti"",""45"",""-8"",""-7"",""CA"",""2024-05-12"",""91"",""True"",""228266"",""WE DON'T TRUST YOU"",""2024-03-22"",""0.64"",""0.552"",""2"",""-5.679"",""1"",""0.129"",""0.0215"",""0.0"",""0.119"",""0.112"",""144.941"",""4""";;
"0W0iAC1VGlB82PI6elxFYf,""Guilty as Sin?"",""Taylor Swift"",""46"",""-8"",""-21"",""CA"",""2024-05-12"",""83"",""False"",""254365"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.626"",""0.428"",""2"",""-8.374"",""1"",""0.0261"",""0.607"",""0.0"",""0.0921"",""0.487"",""94.95"",""3""";;
"3ZVFcD8Wlw9T9klGqmJf9F,""Florida!!! (feat. Florence + The Machine)"",""Taylor Swift, Florence + The Machine"",""47"",""-6"",""-18"",""CA"",""2024-05-12"",""85"",""True"",""215463"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.533"",""0.573"",""0"",""-7.123"",""1"",""0.138"",""0.178"",""0.0"",""0.309"",""0.398"",""150.088"",""4""";;
"2XXwLdtuAcE0HSCu61ijAb,""My Boy Only Breaks His Favorite Toys"",""Taylor Swift"",""48"",""-4"",""-20"",""CA"",""2024-05-12"",""85"",""False"",""203801"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.596"",""0.563"",""0"",""-7.362"",""1"",""0.0269"",""0.137"",""0.0"",""0.302"",""0.481"",""97.073"",""4""";;
"22VHOlVYBqytsrAqV8yXBK,""Dial Drunk (with Post Malone)"",""Noah Kahan, Post Malone"",""49"",""0"",""1"",""CA"",""2024-05-12"",""84"",""True"",""213817"",""Dial Drunk (with Post Malone)"",""2023-07-18"",""0.669"",""0.606"",""8"",""-7.193"",""1"",""0.0292"",""0.124"",""0.0"",""0.112"",""0.69"",""112.108"",""4""";;
"4xhsWYTOGcal8zt0J161CU,""Lovin On Me"",""Jack Harlow"",""50"",""-4"",""-7"",""CA"",""2024-05-12"",""90"",""True"",""138411"",""Lovin On Me"",""2023-11-10"",""0.943"",""0.558"",""2"",""-4.911"",""1"",""0.0568"",""0.0026"",""2.19e-06"",""0.0937"",""0.606"",""104.983"",""4""";;
"5n0HWIOT3UoScVThrRkH4k,""далеко (большой Бушизм) [prod. by wex & heysubr]"",""BUSHIDO ZHO"",""1"",""1"",""0"",""BY"",""2024-05-12"",""66"",""True"",""107076"",""далеко (большой Бушизм) [prod. by wex & heysubr]"",""2024-05-03"",""0.617"",""0.473"",""1"",""-8.96"",""1"",""0.36"",""0.277"",""0.000211"",""0.46"",""0.505"",""128.986"",""4""";;
"527D034h8WFtVDOBO6GAN5,""Последняя Любовь"",""MORGENSHTERN"",""2"",""1"",""0"",""BY"",""2024-05-12"",""69"",""True"",""162526"",""Последняя Любовь"",""2024-03-08"",""0.765"",""0.675"",""1"",""-4.551"",""0"",""0.0298"",""0.00599"",""9.95e-05"",""0.0942"",""0.735"",""120.034"",""4""";;
"2PXxdh7WHZAlONZW8P3H2h,""juice"",""daryana"",""3"",""1"",""0"",""BY"",""2024-05-12"",""70"",""False"",""107538"",""juice"",""2024-02-16"",""0.861"",""0.441"",""6"",""-6.249"",""1"",""0.18"",""0.108"",""0.0"",""0.1"",""0.693"",""130.069"",""4""";;
"4CvrZAA0I1rG4tlvwYydi4,""Можно я с тобой (can i come with you)"",""AP$ENT"",""4"",""1"",""0"",""BY"",""2024-05-12"",""69"",""False"",""132336"",""Можно я с тобой (can i come with you)"",""2022-07-06"",""0.8"",""0.753"",""0"",""-8.884"",""1"",""0.0362"",""0.353"",""0.75"",""0.373"",""0.63"",""126.977"",""4""";;
"4Q6eUXtjd9sbzP2orZY6x0,""кончил"",""ENINA"",""5"",""1"",""3"",""BY"",""2024-05-12"",""59"",""False"",""130274"",""кончил"",""2024-04-02"",""0.758"",""0.674"",""11"",""-5.941"",""1"",""0.0547"",""0.121"",""0.000443"",""0.407"",""0.964"",""146.077"",""4""";;
"74JfQsOBIs7z4y6jDrbDmh,""+7(952)812"",""ALBLAK 52"",""6"",""1"",""-1"",""BY"",""2024-05-12"",""64"",""True"",""107368"",""LONG LIVE 812"",""2023-07-07"",""0.814"",""0.738"",""11"",""-6.011"",""1"",""0.283"",""0.0855"",""0.0"",""0.269"",""0.507"",""152.112"",""4""";;
"2N0SPREDYqILVEFSsWF5N5,""Love Me Again"",""V"",""7"",""3"",""2"",""BY"",""2024-05-12"",""87"",""False"",""182293"",""Layover"",""2023-08-11"",""0.633"",""0.607"",""0"",""-6.182"",""0"",""0.0532"",""0.183"",""1.38e-06"",""0.167"",""0.363"",""74.029"",""4""";;
"1Mm9DXmUXT2xiCQAZPEEaK,""ПОДАРОК"",""АКУЛИЧ, Молодой Платон"",""8"",""1"",""-2"",""BY"",""2024-05-12"",""63"",""True"",""159171"",""ПОДАРОК"",""2024-02-16"",""0.826"",""0.627"",""11"",""-6.323"",""0"",""0.0339"",""0.103"",""0.0"",""0.099"",""0.864"",""131.0"",""4""";;
"11gTRcdz4wK32fghA2vrX7,""Lost Angeles"",""FRIENDLY THUG 52 NGG"",""9"",""-1"",""-2"",""BY"",""2024-05-12"",""66"",""True"",""114437"",""Cristoforo Colombo"",""2023-11-03"",""0.788"",""0.544"",""7"",""-9.738"",""0"",""0.324"",""0.141"",""0.0"",""0.0947"",""0.411"",""75.474"",""4""";;
"05wSx129HwVCEpXpjAXn6X,""ЧСВ"",""Lida, СЕРЕГА ПИРАТ"",""10"",""2"",""0"",""BY"",""2024-05-12"",""65"",""True"",""200100"",""ЧСВ"",""2024-02-02"",""0.695"",""0.813"",""11"",""-4.628"",""1"",""0.0325"",""0.0456"",""0.0"",""0.135"",""0.629"",""99.996"",""4""";;
"7fzHQizxTqy8wTXwlrgPQQ,""MILLION DOLLAR BABY"",""Tommy Richman"",""11"",""2"",""39"",""BY"",""2024-05-12"",""93"",""False"",""155151"",""MILLION DOLLAR BABY"",""2024-04-26"",""0.849"",""0.699"",""1"",""-5.106"",""0"",""0.0436"",""0.0982"",""0.000215"",""0.068"",""0.927"",""138.003"",""4""";;
"2m3PVx1gsVB5upxi94IW8I,""Жить в кайф"",""Max Korzh"",""12"",""6"",""6"",""BY"",""2024-05-12"",""61"",""False"",""174344"",""Жить в кайф"",""2013-10-21"",""0.762"",""0.822"",""0"",""-3.346"",""1"",""0.137"",""0.011"",""0.0"",""0.0858"",""0.565"",""127.054"",""4""";;
"6fc44ZlFFyTxX5FTMrpcIB,""Not the same"",""DIMA SP, favor"",""13"",""-12"",""37"",""BY"",""2024-05-12"",""46"",""False"",""137915"",""Not the same"",""2024-05-10"",""0.734"",""0.679"",""9"",""-8.167"",""1"",""0.0363"",""0.566"",""0.877"",""0.123"",""0.292"",""133.953"",""4""";;
"6XTvawaDFxvOUScj6E4KLr,""ЗАХОТЕЛ"",""НАВЕРНОЕ ПОЭТ, ЯКОРЪ, EVEN CUTE"",""14"",""2"",""36"",""BY"",""2024-05-12"",""53"",""True"",""99812"",""СДЕЛАНО В РОССИИ!"",""2024-03-15"",""0.883"",""0.615"",""11"",""-6.118"",""1"",""0.0547"",""0.0844"",""0.0106"",""0.0959"",""0.952"",""120.036"",""4""";;
"0PBTlQ84CBJF0tBnKGmQa6,""FRI(END)S"",""V"",""15"",""9"",""8"",""BY"",""2024-05-12"",""91"",""False"",""148082"",""FRI(END)S"",""2024-03-15"",""0.466"",""0.601"",""8"",""-4.468"",""1"",""0.053"",""0.0315"",""0.0"",""0.0927"",""0.627"",""53.376"",""4""";;
"0lEQFpuJSpREmNlc2h3PA2,""Какая?"",""whyspurky, whylovly"",""16"",""1"",""-1"",""BY"",""2024-05-12"",""61"",""False"",""176170"",""Какая?"",""2024-03-22"",""0.758"",""0.707"",""9"",""-6.434"",""0"",""0.0526"",""0.223"",""0.0"",""0.309"",""0.564"",""93.947"",""4""";;
"6aZw4hMz6ZZqjALf0GAbKy,""Самый лучший день"",""Кишлак"",""17"",""2"",""-4"",""BY"",""2024-05-12"",""62"",""True"",""93257"",""Эскапист"",""2022-03-04"",""0.7"",""0.749"",""0"",""-6.288"",""0"",""0.14"",""0.0179"",""0.0"",""0.155"",""0.515"",""175.111"",""4""";;
"7biChppM3c8q7qcVl7ceb2,""ЛАБИРИНТ"",""FACE"",""18"",""2"",""7"",""BY"",""2024-05-12"",""63"",""False"",""169130"",""12"",""2019-10-01"",""0.866"",""0.722"",""4"",""-6.497"",""0"",""0.144"",""0.213"",""0.0"",""0.183"",""0.912"",""137.943"",""4""";;
"4YxRxVKi7IYUOR5p7nsYcp,""Бассок"",""Платина, Voskresenskii"",""19"",""-4"",""-8"",""BY"",""2024-05-12"",""64"",""True"",""197363"",""Платина"",""2024-04-05"",""0.744"",""0.821"",""6"",""-4.901"",""1"",""0.0645"",""0.0232"",""0.0"",""0.112"",""0.828"",""145.951"",""4""";;
"6bCLkzoE3agC7Ws9NxVxIn,""Крепче"",""KRBK"",""20"",""1"",""0"",""BY"",""2024-05-12"",""65"",""False"",""120111"",""Крепче"",""2016-01-05"",""0.769"",""0.31"",""9"",""-14.249"",""0"",""0.372"",""0.872"",""0.0"",""0.144"",""0.71"",""77.994"",""4""";;
"4bC2tnzpkTMZs0EioWRxYb,""Дым"",""Egor Kreed, JONY"",""21"",""-7"",""-4"",""BY"",""2024-05-12"",""59"",""False"",""173281"",""Дым"",""2024-05-03"",""0.625"",""0.49"",""10"",""-7.112"",""0"",""0.0595"",""0.601"",""0.0"",""0.104"",""0.199"",""96.08"",""4""";;
"1Za23uNH9LP4gcflnvAGCE,""Разноцветные таблетки"",""5mewmet"",""22"",""5"",""-10"",""BY"",""2024-05-12"",""64"",""True"",""117740"",""Кетаминовая яма"",""2023-06-30"",""0.912"",""0.878"",""2"",""-4.517"",""1"",""0.343"",""0.0565"",""0.000222"",""0.255"",""0.677"",""134.951"",""4""";;
"3WIWqQMBUBQgmJERv3xTMV,""Кисти"",""uniqe, nkeeei, ARTEM SHILOVETS"",""23"",""0"",""-2"",""BY"",""2024-05-12"",""60"",""True"",""171500"",""Кисти"",""2022-12-09"",""0.782"",""0.644"",""1"",""-6.341"",""0"",""0.115"",""0.00676"",""0.0"",""0.327"",""0.774"",""120.03"",""4""";;
"62XPynwhhzYp7A0Q51MmYT,""ДА, Я РУССКИЙ"",""НАВЕРНОЕ ПОЭТ, ЯКОРЪ, EVEN CUTE, Ernest Merkel"",""24"",""1"",""0"",""BY"",""2024-05-12"",""63"",""True"",""114924"",""СДЕЛАНО В РОССИИ!"",""2024-03-15"",""0.943"",""0.662"",""1"",""-5.53"",""1"",""0.327"",""0.162"",""2.16e-05"",""0.148"",""0.906"",""124.067"",""4""";;
"4oHEJ5KPf9hW1pDyQYIRIw,""Тесно"",""Aarne, BUSHIDO ZHO, ANIKV"",""25"",""1"",""15"",""BY"",""2024-05-12"",""62"",""True"",""132649"",""AA LANGUAGE"",""2022-08-12"",""0.931"",""0.696"",""7"",""-6.656"",""1"",""0.187"",""0.336"",""2.49e-05"",""0.339"",""0.357"",""134.005"",""4""";;
"6HVQNzaVnJdreqdaezdD39,""СЕЙЧАС"",""NEWLIGHTCHILD"",""26"",""-4"",""-10"",""BY"",""2024-05-12"",""61"",""True"",""99216"",""IN MY DNA"",""2023-07-21"",""0.373"",""0.783"",""7"",""-3.303"",""0"",""0.0423"",""0.0584"",""0.0"",""0.631"",""0.0641"",""141.886"",""4""";;
"2oUSzRUIE4GvMw29rLKlWw,""Эй"",""Кишлак"",""27"",""3"",""4"",""BY"",""2024-05-12"",""61"",""True"",""135346"",""Сборник хуйни и картинки"",""2021-06-17"",""0.861"",""0.485"",""4"",""-8.61"",""1"",""0.128"",""0.742"",""2.63e-06"",""0.0848"",""0.562"",""108.129"",""4""";;
"1eB1JymprhH8QTLA8m1AsB,""Lose My Breath"",""Stray Kids, Charlie Puth"",""28"",""22"",""22"",""BY"",""2024-05-12"",""50"",""False"",""166913"",""Lose My Breath"",""2024-05-10"",""0.818"",""0.708"",""5"",""-5.181"",""0"",""0.108"",""0.169"",""0.0"",""0.157"",""0.594"",""133.064"",""4""";;
"26yvlxKTtN2u3mpbl6AIeI,""Антидепрессант"",""FACE"",""29"",""3"",""0"",""BY"",""2024-05-12"",""62"",""True"",""120215"",""Hate Love"",""2017-04-08"",""0.423"",""0.657"",""4"",""-6.361"",""1"",""0.0486"",""0.607"",""0.0296"",""0.304"",""0.567"",""129.904"",""4""";;
"6sp8FsxehQt23pATaY9Gt5,""Сукины дети"",""1.Kla$"",""30"",""1"",""-8"",""BY"",""2024-05-12"",""61"",""True"",""218998"",""Сукины дети"",""2004-01-01"",""0.765"",""0.684"",""5"",""-6.276"",""1"",""0.14"",""0.258"",""0.0"",""0.326"",""0.57"",""129.787"",""4""";;
"1P9oRiZJWnxe2pZmYUZ5eC,""Это любовь"",""Skryptonite"",""31"",""-3"",""-3"",""BY"",""2024-05-12"",""62"",""True"",""279250"",""Дом с нормальными явлениями"",""2015-01-01"",""0.358"",""0.416"",""0"",""-10.972"",""0"",""0.0596"",""0.325"",""0.356"",""0.173"",""0.128"",""139.945"",""3""";;
"5ktnJaccf1XbHRws28PlyK,""фенибут 2.0 - speed up"",""mapt0v"",""32"",""-3"",""-18"",""BY"",""2024-05-12"",""65"",""True"",""75302"",""фенибут 2.0"",""2024-04-05"",""0.718"",""0.454"",""1"",""-12.071"",""0"",""0.159"",""0.00229"",""0.597"",""0.614"",""0.409"",""102.657"",""5""";;
"2WWlNStuw5Tqg5noCtR7oq,""HURTZ"",""Toxi$"",""33"",""1"",""-7"",""BY"",""2024-05-12"",""61"",""True"",""104697"",""HOTSHOT"",""2023-12-01"",""0.807"",""0.476"",""8"",""-8.07"",""0"",""0.482"",""0.492"",""0.0"",""0.101"",""0.443"",""149.096"",""4""";;
"2bqS0QtnXGjOYs3z6VtSyW,""Контракт"",""Poshlaya Molly"",""34"",""2"",""4"",""BY"",""2024-05-12"",""61"",""False"",""204756"",""Контракт"",""2021-03-12"",""0.682"",""0.806"",""0"",""-6.184"",""1"",""0.0418"",""0.000461"",""0.0"",""0.217"",""0.872"",""109.972"",""4""";;
"4i65zW2W1sHvWjOQpl5hVe,""Song 404"",""7hvrdx, HARDX"",""35"",""-2"",""-8"",""BY"",""2024-05-12"",""54"",""False"",""165331"",""Song 404"",""2024-03-29"",""0.692"",""0.73"",""0"",""-3.378"",""1"",""0.054"",""0.00438"",""1.32e-05"",""0.354"",""0.132"",""142.029"",""4""";;
"1dwuA3034avUaHBlIOUSlg,""CRANKI"",""Toxi$"",""36"",""3"",""0"",""BY"",""2024-05-12"",""61"",""False"",""110638"",""MIND UP!"",""2022-07-08"",""0.779"",""0.49"",""8"",""-6.787"",""0"",""0.0629"",""0.121"",""3.7e-05"",""0.112"",""0.399"",""140.877"",""4""";;
"3uMUdlo47oEes3kgL4T4EC,""Нон стоп"",""Poshlaya Molly"",""37"",""9"",""4"",""BY"",""2024-05-12"",""60"",""True"",""213954"",""8 способов как бросить..."",""2017-02-24"",""0.587"",""0.7"",""8"",""-5.857"",""0"",""0.0366"",""0.0107"",""0.0"",""0.0682"",""0.496"",""129.995"",""4""";;
"2T41OZDWpiz5LTjyP6gZrX,""Какая? (Speed Up)"",""whyspurky, whylovly"",""38"",""0"",""-8"",""BY"",""2024-05-12"",""61"",""False"",""160183"",""Какая?"",""2024-03-22"",""0.79"",""0.742"",""11"",""-6.122"",""0"",""0.0637"",""0.208"",""0.0"",""0.308"",""0.7"",""103.349"",""4""";;
"67smGwuPEtA6GAfeweAVNO,""SLAY!"",""Eternxlkz"",""39"",""-2"",""-2"",""BY"",""2024-05-12"",""85"",""True"",""107076"",""SLAY!"",""2024-03-15"",""0.681"",""0.773"",""1"",""-4.706"",""1"",""0.0345"",""0.0863"",""0.734"",""0.0978"",""0.504"",""129.923"",""4""";;
"1VFbCJBWO26Gv641kr8ZMQ,""Нежная"",""Цинк Уродов"",""40"",""5"",""7"",""BY"",""2024-05-12"",""59"",""True"",""156116"",""Нежная"",""2023-08-11"",""0.586"",""0.486"",""0"",""-8.938"",""0"",""0.0741"",""0.81"",""0.0"",""0.111"",""0.197"",""130.707"",""3""";;
"2trIptvItNErAkJBJnJ3j9,""АФТЕРПАТИ"",""uniqe, nkeeei, ARTEM SHILOVETS, xxxmanera"",""41"",""8"",""9"",""BY"",""2024-05-12"",""56"",""True"",""198620"",""2007, Ч.1"",""2023-09-22"",""0.664"",""0.589"",""10"",""-9.21"",""1"",""0.143"",""0.564"",""0.0"",""0.228"",""0.418"",""116.113"",""4""";;
"4YfWMQ0M3FYOh71etUTmO7,""фенибут 2.0"",""mapt0v"",""42"",""-7"",""-23"",""BY"",""2024-05-12"",""63"",""True"",""89879"",""фенибут 2.0"",""2024-04-05"",""0.71"",""0.381"",""1"",""-12.132"",""1"",""0.123"",""0.0262"",""0.583"",""0.43"",""0.421"",""86.065"",""4""";;
"21LIoC4ZxT3F8xq9gidNbX,""Never Broke Again"",""xxxmanera"",""43"",""-1"",""2"",""BY"",""2024-05-12"",""62"",""True"",""108068"",""Never Broke Again"",""2022-04-08"",""0.643"",""0.573"",""1"",""-6.992"",""1"",""0.0466"",""0.0126"",""0.0"",""0.201"",""0.7"",""139.94"",""4""";;
"4jiwxqE1yye4hzG5CpNcUH,""Холод"",""shadowraze"",""44"",""-4"",""-10"",""BY"",""2024-05-12"",""63"",""False"",""123789"",""Холод"",""2023-08-25"",""0.631"",""0.581"",""10"",""-10.37"",""0"",""0.139"",""0.225"",""0.000495"",""0.11"",""0.107"",""94.998"",""4""";;
"3cHHxlwvB16a1PllSM97jX,""Дымок"",""Ицык Цыпер, Игорь Цыба"",""45"",""5"",""-13"",""BY"",""2024-05-12"",""63"",""False"",""139925"",""Дымок"",""2023-08-11"",""0.864"",""0.586"",""7"",""-8.007"",""1"",""0.0676"",""0.394"",""0.255"",""0.142"",""0.663"",""133.976"",""4""";;
"1sgGy5HcUAdYoWGj3RXmYb,""Царица"",""ANNA ASTI"",""46"",""4"",""-3"",""BY"",""2024-05-12"",""59"",""False"",""215301"",""Царица"",""2023-09-29"",""0.734"",""0.813"",""5"",""-5.503"",""0"",""0.0463"",""0.105"",""0.0"",""0.354"",""0.511"",""116.007"",""4""";;
"499mGaGmtP9U1MPGVeUOIV,""Faster n Harder"",""6arelyhuman"",""47"",""1"",""-12"",""BY"",""2024-05-12"",""69"",""True"",""123428"",""Internet Famous"",""2024-04-03"",""0.475"",""0.983"",""7"",""-1.83"",""1"",""0.198"",""0.0145"",""0.0"",""0.224"",""0.478"",""139.966"",""4""";;
"7ojBwkKhmZzXDjrqwfLH26,""портреты - Acoustic"",""zhanulka"",""48"",""2"",""1"",""BY"",""2024-05-12"",""61"",""False"",""172094"",""портреты (Acoustic)"",""2022-09-09"",""0.655"",""0.308"",""4"",""-9.904"",""0"",""0.0356"",""0.903"",""0.0"",""0.183"",""0.397"",""94.811"",""4""";;
"4GBfKfnvmcTcNrlJcV4OLV,""Четыре тридцать"",""Violetta Sokolova"",""49"",""1"",""1"",""BY"",""2024-05-12"",""60"",""True"",""133475"",""Четыре тридцать"",""2022-05-13"",""0.432"",""0.793"",""4"",""-3.432"",""1"",""0.0561"",""0.313"",""0.0"",""0.589"",""0.723"",""200.075"",""4""";;
"1nginMHZwOYjtYDndhCeY2,""Прощание"",""Три дня дождя, MONA"",""50"",""-6"",""-11"",""BY"",""2024-05-12"",""62"",""False"",""236250"",""melancholia"",""2023-10-20"",""0.479"",""0.614"",""6"",""-6.932"",""0"",""0.0304"",""0.0171"",""0.548"",""0.156"",""0.258"",""96.027"",""4""";;
